t,ustar
19352.5,0.4688618934340194
19353.0,0.46886898220586937
19353.5,0.46887612277720425
19354.0,0.4688832880190654
19354.5,0.46889053362611355
19355.0,0.46889782342188413
19355.5,0.4689051369020831
19356.0,0.46891246451856006
19356.5,0.4689198272870226
19357.0,0.46892725753977854
19357.5,0.46893469739658794
19358.0,0.46894216271294076
19358.5,0.4689496468722303
19359.0,0.4689571632271332
19359.5,0.4689646876742743
19360.0,0.46897221930723043
19360.5,0.46897978279175906
19361.0,0.468987372483359
19361.5,0.46899496348750125
19362.0,0.46900258142057666
19362.5,0.46901021661620457
19363.0,0.4690178604765216
19363.5,0.4690254977904471
19364.0,0.4690331446902265
19364.5,0.4690408148278397
19365.0,0.4690484814608346
19365.5,0.4690561487196958
19366.0,0.4690638319816366
19366.5,0.4690715027503235
19367.0,0.4690791779238946
19367.5,0.4690868627988978
19368.0,0.46909453109312194
19368.5,0.4691021772780289
19369.0,0.4691098123320173
19369.5,0.4691174503170607
19370.0,0.46912510742479896
19370.5,0.46913269787790596
19371.0,0.46914027865525126
19371.5,0.46914785796892905
19372.0,0.46915542253143316
19372.5,0.46916296587648615
19373.0,0.46917047892835895
19373.5,0.46917795346634605
19374.0,0.4691854279561265
19374.5,0.4691928849972951
19375.0,0.4692003219831495
19375.5,0.46920773730975723
19376.0,0.46921510703248676
19376.5,0.4692224822910587
19377.0,0.4692298324450649
19377.5,0.469237185428545
19378.0,0.4692444951424117
19378.5,0.46925179447745435
19379.0,0.4692590535362276
19379.5,0.4692663249841105
19380.0,0.46927358465670976
19380.5,0.4692808296476495
19381.0,0.46928803101727234
19381.5,0.4692952431348155
19382.0,0.4693024383317439
19382.5,0.4693096326969665
19383.0,0.4693167924201113
19383.5,0.46932393017749346
19384.0,0.46933110739051126
19384.5,0.4693382678676291
19385.0,0.4693454254025534
19385.5,0.46935254877949234
19386.0,0.46935967188013566
19386.5,0.46936678623687733
19387.0,0.46937390703649934
19387.5,0.46938101443655894
19388.0,0.46938810999825553
19388.5,0.4693951929877435
19389.0,0.4694022765956877
19389.5,0.4694093134300308
19390.0,0.46941633460057575
19390.5,0.4694233665609633
19391.0,0.4694303910432137
19391.5,0.46943738764883963
19392.0,0.46944437003628514
19392.5,0.4694513365780669
19393.0,0.4694582703076676
19393.5,0.46946520535844494
19394.0,0.46947212549049294
19394.5,0.46947900120988856
19395.0,0.4694858710229259
19395.5,0.46949270368985385
19396.0,0.4694995164025741
19396.5,0.46950630610527927
19397.0,0.4695130643574129
19397.5,0.469519799051471
19398.0,0.46952649251156353
19398.5,0.4695331400515656
19399.0,0.46953973961630824
19399.5,0.4695462968940894
19400.0,0.469552803925195
19400.5,0.46955924252702747
19401.0,0.4695656478342788
19401.5,0.4695719677628529
19402.0,0.46957826396491614
19402.5,0.4695844702087554
19403.0,0.4695906229451003
19403.5,0.4695966730807723
19404.0,0.4696026450800181
19404.5,0.46960855529291706
19405.0,0.4696143776650121
19405.5,0.46962010752363514
19406.0,0.4696257464162715
19406.5,0.46963125134170614
19407.0,0.46963668780339335
19407.5,0.46964202743248096
19408.0,0.46964726181522853
19408.5,0.46965239198379277
19409.0,0.4696574182894727
19409.5,0.46966231180104995
19410.0,0.4696671030090171
19410.5,0.4696717856486338
19411.0,0.4696763428142139
19411.5,0.469680756335159
19412.0,0.46968503534831285
19412.5,0.46968920980740264
19413.0,0.46969325474535584
19413.5,0.46969713796641377
19414.0,0.4697008888484403
19414.5,0.46970450218288884
19415.0,0.46970797766928385
19415.5,0.46971130846329034
19416.0,0.46971450633250317
19416.5,0.46971753242212433
19417.0,0.4697204285683682
19417.5,0.4697231895194871
19418.0,0.469725810035398
19418.5,0.46972824653913625
19419.0,0.4697305326330478
19419.5,0.46973270326781885
19420.0,0.46973470040417814
19420.5,0.4697365600606591
19421.0,0.46973826739339636
19421.5,0.46973983850154805
19422.0,0.46974127855715353
19422.5,0.46974258317838036
19423.0,0.4697437718602071
19423.5,0.46974482969355624
19424.0,0.46974578866677097
19424.5,0.46974661895937186
19425.0,0.4697473409930243
19425.5,0.4697479767341925
19426.0,0.46974853069831346
19426.5,0.46974895168045144
19427.0,0.46974931016801713
19427.5,0.46974957963409275
19428.0,0.4697497898422476
19428.5,0.4697499190062044
19429.0,0.46974999013954366
19429.5,0.46975003815589
19430.0,0.4697500289440999
19430.5,0.4697499687777988
19431.0,0.4697498802890968
