z,WindDir
432.1739130434783,269.9235279866767
434.60869565217394,269.92633483482166
437.0434782608696,269.9284260399249
439.47826086956525,269.9297356666868
441.9130434782609,269.9302216108451
444.34782608695656,269.9298847534736
446.7826086956522,269.9287459480091
449.21739130434787,269.9268296734286
451.6521739130435,269.9242845568901
454.0869565217392,269.9214351716596
456.5217391304348,269.91862000429325
458.95652173913044,269.91605044087567
461.3913043478261,269.9139378382234
463.82608695652175,269.9125223667073
466.26086956521743,269.911964950301
468.69565217391306,269.91228772368413
471.13043478260875,269.9133665802218
473.5652173913044,269.91508338273826
476.00000000000006,269.9173549019678
478.4347826086957,269.91995496916275
480.8695652173913,269.92249414419194
483.304347826087,269.92440774735843
485.7391304347826,269.9251128547695
488.1739130434783,269.9243236657795
490.60869565217394,269.922235711993
